1.25;-94.8978;-25.5088;13.5224;46;0,0214566; ;9,20772e-09; ;27;loc;6,18102e-09; ;-7,1564e-18; ;7;loc
1.25;-80.0157;-10.6267;28.4045;46;-0,00511455; ;5,23173e-10; ;27;loc;2,42608e-13; ;-7,15717e-18; ;15;loc
1.25;52.0422;61.3554;66.5941;28;62,7841; ;-0,921129; ;17;glob;62,7482; ;-0,921148; ;15;glob
1.25;-6.50515;-1.73678;0.945429;22;-0,00123262; ;3,03872e-11; ;15;loc;2,92618e-13; ;-7,15717e-18; ;7;loc
1.25;44.0091;-11.502;8.48197;42;-0,00909405; ;1,65404e-09; ;23;loc;1,59847e-10; ;-7,15717e-18; ;7;loc
1.25;17.7145;-5.02291;3.16254;34;0,0355176; ;2,523e-08; ;19;loc;1,44871e-12; ;-7,15717e-18; ;7;loc
1.25;46.7394;58.3809;64.9293;30;62,7219; ;-0,921138; ;19;glob;62,7488; ;-0,921148; ;15;glob
1.25;-74.8786;-19.3674;11.8576;44;0,0136093; ;3,70427e-09; ;25;loc;2,31266e-09; ;-7,15706e-18; ;7;loc
1.25;-30.0607;-7.32329;5.46648;36;-0,0402254; ;3,23617e-08; ;21;loc;1,10052e-11; ;-7,15717e-18; ;7;loc
1.25;38.516;-5.89293;10.0943;40;0,00792859; ;1,25725e-09; ;23;loc;3,29531e-10; ;-7,15716e-18; ;7;loc
1.25;-16.6465;-2.09458;6.09087;32;0,0207583; ;8,61817e-09; ;19;loc;1,10698e-12; ;-7,15717e-18; ;7;loc
1.25;-26.2841;-3.54678;9.24299;36;0,0059318; ;7,03724e-10; ;21;loc;4,4189e-11; ;-7,15717e-18; ;7;loc
1.25;29.8992;-5.6279;7.16187;38;-0,0323764; ;2,09646e-08; ;21;loc;3,89294e-11; ;-7,15717e-18; ;7;loc
1.25;-13.4294;-1.78791;4.76045;30;-0,0220617; ;9,73437e-09; ;19;loc;1,01234e-12; ;-7,15717e-18; ;7;loc
1.25;18.4688;-4.26855;3.9169;34;-0,0378655; ;2,86759e-08; ;19;loc;2,58097e-12; ;-7,15717e-18; ;7;loc
1.25;16.4588;-6.27855;1.90691;34;-0,0244932; ;1,19983e-08; ;19;loc;4,67257e-13; ;-7,15717e-18; ;7;loc
1.25;-76.705;-21.1938;10.0312;44;0,00937215; ;1,75674e-09; ;25;loc;5,76076e-10; ;-7,15716e-18; ;7;loc
1.25;-12.034;-2.72073;2.51796;28;0,0414844; ;3,44191e-08; ;17;loc;7,86291e-13; ;-7,15717e-18; ;7;loc
1.25;83.596;55.1743;65.4061;36;62,7771; ;-0,921136; ;21;glob;62,7482; ;-0,921148; ;19;glob
1.25;42.4297;-13.0815;6.90253;42;0,0410648; ;3,37264e-08; ;23;loc;4,05812e-11; ;-7,15717e-18; ;7;loc
1.25;54.8521;60.8126;64.1653;24;62,7848; ;-0,921128; ;15;glob;62,7482; ;-0,921148; ;15;glob
2.25;-29.7682;-18.3776;27.8968;14;-0,0195213; ;7,62159e-09; ;27;loc;2,2787e-13; ;-7,15717e-18; ;15;loc
2.25;-70.6568;-12.9917;221.272;18;-0,0274309; ;1,50491e-08; ;33;loc;-8,09622e-06; ;1,30382e-15; ;7;loc
2.25;67.3821;55.9915;65.1321;12;62,72; ;-0,921136; ;21;glob;62,7482; ;-0,921148; ;19;glob
2.25;65.2338;60.1713;65.2338;10;62,7486; ;-0,921148; ;17;glob;62,7483; ;-0,921148; ;15;glob
2.25;16.7629;-8.86602;11.7004;14;-0,039236; ;3,07893e-08; ;23;loc;1,51926e-09; ;-7,15712e-18; ;7;loc
2.25;-10.2333;-5.17079;15.3956;12;0,0370117; ;2,73973e-08; ;23;loc;4,35564e-11; ;-7,15717e-18; ;7;loc
2.25;57.6529;59.9029;69.0436;10;62,7594; ;-0,921146; ;21;glob;62,7482; ;-0,921148; ;19;glob
2.25;-59.5727;-1.90768;232.357;18;62,7326; ;-0,921145; ;33;glob;2,53104e-10; ;-7,15717e-18; ;7;glob
2.25;-43.6372;-18.0083;86.1091;16;-0,0143352; ;4,10995e-09; ;31;loc;2,25091e-13; ;-7,15717e-18; ;19;loc
2.25;-99.9636;-42.2985;191.966;18;0,039453; ;3,11308e-08; ;33;loc;-1,75153e-12; ;-7,15717e-18; ;22;loc
2.25;69.4445;58.0538;67.1945;12;62,7511; ;-0,921148; ;21;glob;62,7502; ;-0,921148; ;15;glob
2.25;11.7274;-13.9015;6.66493;14;-0,0434211; ;3,77079e-08; ;23;loc;3,24202e-11; ;-7,15717e-18; ;7;loc
2.25;0.350171;-0.649829;1.35017;6;0,0168381; ;5,67045e-09; ;13;loc;2,69711e-13; ;-7,15717e-18; ;7;loc
2.25;56.587;58.837;67.9776;10;62,7725; ;-0,921139; ;21;glob;62,7466; ;-0,921148; ;15;glob
2.25;99.3987;41.7336;88.008;16;62,7468; ;-0,921148; ;27;glob;62,7486; ;-0,921148; ;26;glob
2.25;73.9392;48.3103;68.8767;14;62,7862; ;-0,921127; ;23;glob;62,7482; ;-0,921148; ;31;glob
2.25;-30.0241;-18.6335;27.6409;14;0,0280178; ;1,56999e-08; ;27;loc;2,26983e-13; ;-7,15717e-18; ;15;loc
2.25;84.4162;26.7511;73.0255;16;62,7845; ;-0,921129; ;27;glob;0; ;nan; ;4;glob
2.25;-16.5523;-11.4898;9.0766;12;-0,0149859; ;4,49152e-09; ;23;loc;2,60695e-10; ;-7,15717e-18; ;7;loc
2.25;15.9939;-9.63497;10.9314;14;-0,0137807; ;3,79813e-09; ;23;loc;9,78001e-10; ;-7,15715e-18; ;7;loc
2.25;6.67625;-4.71437;4.42625;12;-0,0171091; ;5,8544e-09; ;21;loc;4,02324e-12; ;-7,15717e-18; ;7;loc
2.25;19.0732;-38.5918;7.68259;16;0,0207598; ;8,61942e-09; ;27;loc;5,61115e-11; ;-7,15717e-18; ;7;loc
2.25;84.7969;27.1319;73.4063;16;62,7859; ;-0,921127; ;27;glob;0; ;nan; ;4;glob
2.25;59.8362;59.8362;64.8987;8;62,7817; ;-0,921131; ;17;glob;62,7484; ;-0,921148; ;15;glob
2.25;-28.9633;-17.5727;28.7018;14;0,0267898; ;1,43539e-08; ;27;loc;2,33649e-13; ;-7,15717e-18; ;15;loc
2.25;-27.2477;-15.8571;30.4173;14;-0,00243605; ;1,18687e-10; ;27;loc;2,99735e-13; ;-7,15717e-18; ;15;loc
2.25;-49.045;-23.4161;80.7013;16;-0,0108757; ;2,36564e-09; ;31;loc;2,24885e-13; ;-7,15717e-18; ;19;loc
2.25;-92.2446;-66.6157;37.5017;16;0,0142293; ;4,04946e-09; ;31;loc;-4,25933e-07; ;-3,52878e-18; ;39;loc
2.25;-12.1363;-7.07379;13.4926;12;-0,0123634; ;3,05708e-09; ;23;loc;2,68787e-09; ;-7,15702e-18; ;7;loc
2.25;-70.4138;-12.7488;221.515;18;0,0342407; ;2,34485e-08; ;33;loc;-6,38798e-06; ;8,08968e-16; ;7;loc
2.25;-97.2988;-39.6337;194.63;18;62,7209; ;-0,921137; ;33;glob;5,56092e-13; ;-7,15717e-18; ;19;glob
2.25;-90.1702;-64.5413;39.5761;16;0,00237365; ;1,12684e-10; ;31;loc;-3,43769e-06; ;2,29197e-16; ;43;loc
2.25;49.2904;54.3529;74.9193;12;62,7383; ;-0,921147; ;23;glob;62,7482; ;-0,921148; ;29;glob
2.25;14.8324;-10.7965;9.7699;14;-0,0278259; ;1,54856e-08; ;23;loc;4,42646e-10; ;-7,15716e-18; ;7;loc
2.25;-35.2974;-23.9067;22.3677;14;-0,0109443; ;2,39554e-09; ;27;loc;-6,99689e-11; ;-7,15717e-18; ;15;loc
2.25;-49.5473;-23.9184;80.199;16;0,00837991; ;1,40446e-09; ;31;loc;2,24868e-13; ;-7,15717e-18; ;18;loc
2.25;-63.4106;-5.74555;228.519;18;62,7931; ;-0,921118; ;33;glob;3,34042e-09; ;-7,15694e-18; ;7;glob
2.25;-33.5032;-22.1126;24.1618;14;-0,0374366; ;2,80299e-08; ;27;loc;2,24858e-13; ;-7,15717e-18; ;15;loc
2.25;52.7136;57.7761;78.3425;12;62,7191; ;-0,921136; ;23;glob;62,7481; ;-0,921148; ;18;glob
2.25;-19.5869;-8.19627;38.0781;14;-0,0034194; ;2,33845e-10; ;27;loc;2,56118e-13; ;-7,15717e-18; ;15;loc
2.25;-16.6915;-11.629;8.93742;12;0,0223703; ;1,00086e-08; ;23;loc;2,33406e-10; ;-7,15717e-18; ;7;loc
2.25;37.6448;-20.0202;26.2542;16;0,00676033; ;9,14042e-10; ;27;loc;2,25152e-13; ;-7,15717e-18; ;15;loc
2.25;-81.5868;-55.9579;48.1595;16;-0,0200654; ;8,05237e-09; ;31;loc;2,27654e-13; ;-7,15717e-18; ;19;loc
2.25;-16.1523;-11.0898;9.47663;12;0,0319753; ;2,04484e-08; ;23;loc;3,55435e-10; ;-7,15716e-18; ;7;loc
2.25;-17.8446;-12.7821;7.78435;12;0,0167755; ;5,62834e-09; ;23;loc;8,89561e-11; ;-7,15717e-18; ;7;loc
2.25;29.6166;-28.0484;18.226;16;0,0196601; ;7,73038e-09; ;27;loc;-4,38174e-07; ;-3,31723e-18; ;7;loc
2.25;-14.3413;-9.27884;11.2876;12;-0,0107213; ;2,29894e-09; ;23;loc;1,21123e-09; ;-7,15714e-18; ;7;loc
2.25;-30.577;-19.1863;27.0881;14;0,00616508; ;7,60165e-10; ;27;loc;2,25844e-13; ;-7,15717e-18; ;15;loc
2.25;-35.1873;-23.7967;22.4778;14;0,023286; ;1,08448e-08; ;27;loc;-8,36759e-11; ;-7,15717e-18; ;15;loc
2.25;57.0442;59.2942;68.4348;10;62,7219; ;-0,921138; ;21;glob;62,7482; ;-0,921148; ;23;glob
2.25;-0.694716;-0.694716;1.55528;6;-0,0329514; ;2,17159e-08; ;15;loc;2,77334e-13; ;-7,15717e-18; ;7;loc
2.25;-22.4559;-11.0653;35.2091;14;0,0102186; ;2,08838e-09; ;27;loc;2,261e-13; ;-7,15717e-18; ;15;loc
2.25;33.2636;-24.4014;21.873;16;0,0253965; ;1,28997e-08; ;27;loc;-3,07672e-11; ;-7,15717e-18; ;15;loc
2.25;84.6691;27.004;73.2784;16;62,7339; ;-0,921145; ;27;glob;0; ;nan; ;4;glob
2.25;22.0401;-35.6249;10.6495;16;0,0291389; ;1,69815e-08; ;27;loc;8,1293e-10; ;-7,15715e-18; ;7;loc
2.25;-81.331;-55.7021;48.4154;16;-0,0249877; ;1,24877e-08; ;31;loc;6,38506e-12; ;-7,15717e-18; ;14;loc
2.25;-42.2899;-16.661;87.4564;16;0,0290665; ;1,68973e-08; ;31;loc;-1,12202e-07; ;-6,90538e-18; ;35;loc
2.25;-0.499058;-1.49906;0.500942;6;0,0247518; ;1,2253e-08; ;13;loc;2,3916e-13; ;-7,15717e-18; ;7;loc
2.25;-65.0089;-7.34391;226.92;18;-0,000486485; ;4,73334e-12; ;33;loc;-1,78041e-09; ;-7,1571e-18; ;7;loc
2.25;83.1526;25.4876;71.762;16;62,7347; ;-0,921146; ;27;glob;0; ;nan; ;4;glob
2.25;-34.3261;-22.9355;23.3389;14;-0,0258533; ;1,33679e-08; ;27;loc;2,2485e-13; ;-7,15717e-18; ;15;loc
2.25;-69.8762;-12.2112;222.053;18;0,0278666; ;1,55309e-08; ;33;loc;-3,73652e-06; ;2,72075e-16; ;7;loc
2.25;93.5417;35.8766;82.151;16;62,731; ;-0,921144; ;27;glob;62,7487; ;-0,921148; ;21;glob
2.25;96.3779;38.7128;84.9873;16;62,7604; ;-0,921146; ;27;glob;62,7481; ;-0,921148; ;25;glob
2.25;-88.3143;-62.6854;41.432;16;-0,0324178; ;2,10182e-08; ;31;loc;-3,56189e-06; ;2,46584e-16; ;51;loc
2.25;-23.2276;-11.837;34.4374;14;-0,00285413; ;1,62921e-10; ;27;loc;1,13488e-12; ;-7,15717e-18; ;15;loc
2.25;-92.2371;-66.6082;37.5092;16;0,021751; ;9,46215e-09; ;31;loc;-4,31904e-07; ;-3,42634e-18; ;39;loc
2.25;-10.4259;-5.36342;15.203;12;0,0209229; ;8,75539e-09; ;23;loc;3,77752e-10; ;-7,15716e-18; ;7;loc
2.25;34.3931;-23.2719;23.0025;16;0,0170273; ;5,79856e-09; ;27;loc;-1,92738e-10; ;-7,15717e-18; ;15;loc
2.25;6.9536;-4.43703;4.7036;12;0,00633123; ;8,01688e-10; ;21;loc;4,86194e-12; ;-7,15717e-18; ;7;loc
2.25;46.7675;51.83;72.3964;12;62,7752; ;-0,921137; ;23;glob;62,7481; ;-0,921148; ;23;glob
2.25;-34.3832;-22.9925;23.2819;14;-0,00703938; ;9,91058e-10; ;27;loc;2,2485e-13; ;-7,15717e-18; ;14;loc
2.25;74.7136;49.0847;69.6511;14;62,7662; ;-0,921143; ;23;glob;62,7482; ;-0,921148; ;31;glob
2.25;-1.54244;-1.54244;3.52006;8;0,0223314; ;9,97384e-09; ;17;loc;7,14445e-13; ;-7,15717e-18; ;7;loc
2.25;96.9819;39.3168;85.5913;16;62,7575; ;-0,921147; ;27;glob;62,7482; ;-0,921148; ;25;glob
2.25;-51.2116;-25.5827;78.5348;16;-0,0259918; ;1,35115e-08; ;31;loc;-4,24242e-08; ;-7,12117e-18; ;19;loc
2.25;-7.51673;-5.26673;3.8739;10;0,0018248; ;6,65978e-11; ;21;loc;2,6426e-12; ;-7,15717e-18; ;7;loc
2.25;-94.8399;-37.1748;197.089;18;62,732; ;-0,921144; ;33;glob;-7,1574e-07; ;3,08852e-18; ;43;glob
2.25;-46.7267;-21.0978;83.0196;16;0,0255873; ;1,30942e-08; ;31;loc;2,25075e-13; ;-7,15717e-18; ;19;loc
2.25;-31.0235;-19.6329;26.6416;14;0,0148094; ;4,38638e-09; ;27;loc;2,25378e-13; ;-7,15717e-18; ;15;loc
2.25;-4.3419;-2.0919;7.04872;10;0,00282546; ;1,59664e-10; ;21;loc;-4,52325e-12; ;-7,15717e-18; ;7;loc
2.25;-30.1009;-18.7103;27.5641;14;0,0270565; ;1,46411e-08; ;27;loc;2,26771e-13; ;-7,15717e-18; ;15;loc
2.25;-90.7803;-65.1514;38.9661;16;-0,0209264; ;8,75832e-09; ;31;loc;-1,29745e-06; ;2,65105e-17; ;43;loc
2.25;98.374;40.709;86.9834;16;62,7841; ;-0,921129; ;27;glob;62,7482; ;-0,921148; ;26;glob
2.25;4.52124;-6.86938;2.27124;12;-0,0139127; ;3,87129e-09; ;21;loc;6,28736e-13; ;-7,15717e-18; ;7;loc
2.25;78.7883;53.1593;73.7258;14;62,7805; ;-0,921133; ;23;glob;62,7482; ;-0,921148; ;24;glob
2.25;8.28295;-17.346;3.22045;14;0,0428099; ;3,66538e-08; ;23;loc;1,01143e-12; ;-7,15717e-18; ;7;loc
2.25;-14.3075;-9.24499;11.3214;12;0,0231315; ;1,07013e-08; ;23;loc;1,23507e-09; ;-7,15714e-18; ;7;loc
2.25;89.1306;31.4656;77.74;16;62,7197; ;-0,921136; ;27;glob;62,7482; ;-0,921148; ;37;glob
2.25;28.0778;-29.5872;16.6872;16;-0,00193863; ;7,51656e-11; ;27;loc;-4,65232e-08; ;-7,11388e-18; ;7;loc
2.25;-66.655;-8.98992;225.274;18;-0,0146235; ;4,27695e-09; ;33;loc;-8,62137e-08; ;-7,00851e-18; ;7;loc
2.25;-68.4697;-10.8047;223.46;18;-0,0162064; ;5,25294e-09; ;33;loc;-8,35864e-07; ;6,81621e-18; ;7;loc
2.25;-65.5579;-7.89283;226.371;18;-0,0054519; ;5,94465e-10; ;33;loc;-1,26369e-08; ;-7,15397e-18; ;7;loc
2.25;86.7727;29.1076;75.3821;16;62,7135; ;-0,92113; ;27;glob;62,7482; ;-0,921148; ;29;glob
2.25;81.037;55.4081;75.9745;14;62,7343; ;-0,921145; ;23;glob;62,7482; ;-0,921148; ;31;glob
2.25;-57.4509;0.214114;234.478;18;62,7692; ;-0,921142; ;33;glob;0; ;nan; ;5;glob
2.25;-4.79092;-2.54092;6.59971;10;-0,00185299; ;6,86716e-11; ;21;loc;4,89321e-12; ;-7,15717e-18; ;7;loc
2.25;42.5864;-87.16;16.9575;18;0,00659894; ;8,70921e-10; ;31;loc;-5,09643e-08; ;-7,10522e-18; ;7;loc
2.25;-49.2826;-23.6537;80.4637;16;0,0122944; ;3,02306e-09; ;31;loc;2,24876e-13; ;-7,15717e-18; ;19;loc
2.25;-24.7926;-13.402;32.8725;14;0,0252147; ;1,27156e-08; ;27;loc;1,12323e-12; ;-7,15717e-18; ;15;loc
3.25;-9.31736;-6.06736;25.0108;10;0,0328519; ;2,1585e-08; ;25;loc;2,24858e-13; ;-7,15717e-18; ;15;loc
3.25;77.7245;43.3963;74.4745;12;62,7686; ;-0,921142; ;25;glob;62,7482; ;-0,921148; ;31;glob
3.25;24.7093;-86.8571;14.1468;14;-0,0202782; ;8,22408e-09; ;31;loc;4,77352e-09; ;-7,15671e-18; ;7;loc
3.25;-81.5002;-47.1721;281.091;14;0,0141938; ;4,02929e-09; ;35;loc;2,64319e-11; ;-7,15717e-18; ;7;loc
